LAT,LON,Total_Rn2200100
35.35,-107.3,5.942878704000001e-08
35.35,-107.25,1.627607664e-08
35.35,-107.2,1.6416792e-08
35.35,-107.15,1.45405872e-08
35.35,-107.1,2.4437567520000003e-08
35.35,-107.05,2.2139216640000003e-08
35.35,-107.0,4.287127968e-08
35.35,-106.95,4.366866672e-08
35.35,-106.9,3.1144999680000004e-08
35.35,-106.85,4.230841824e-08
35.35,-106.8,3.8509103520000005e-08
35.35,-106.75,5.1595632e-08
35.35,-106.7,2.29835088e-08
35.35,-106.65,2.6266867200000004e-08
35.35,-106.6,1.97001504e-08
35.35,-106.55,1.1538659520000002e-08
35.35,-106.5,1.1960805600000001e-08
35.35,-106.45,1.92310992e-08
35.35,-106.4,8.4429216e-09
35.35,-106.35,3.5178840000000007e-09
35.4,-108.3,5.1595632e-09
35.4,-108.25,2.43906624e-08
35.4,-108.2,3.61169424e-08
35.4,-108.15,4.12765056e-08
35.4,-108.1,6.0976656e-08
35.4,-108.05,7.640844048e-08
35.4,-108.0,9.648383184e-08
35.4,-107.95,1.116341856e-07
35.4,-107.9,1.2195331200000003e-07
35.4,-107.85,1.50096384e-07
35.4,-107.8,1.5478689600000001e-07
35.4,-107.75,1.50096384e-07
35.4,-107.7,1.6885843200000002e-07
35.4,-107.65,1.388391552e-07
35.4,-107.6,9.6155496e-08
35.4,-107.55,6.75433728e-08
35.4,-107.5,5.6942815679999995e-08
35.4,-107.45,6.66052704e-08
35.4,-107.4,7.22338848e-08
35.4,-107.35,8.194324464000001e-08
35.4,-107.3,2.4203041920000003e-08
35.4,-107.25,2.48597136e-08
35.4,-107.2,2.345256e-08
35.4,-107.15,3.7617906240000006e-08
35.4,-107.1,2.86121232e-08
35.4,-107.05,4.40908128e-08
35.4,-107.0,7.78624992e-08
35.4,-106.95,5.0188478400000006e-08
35.4,-106.9,5.440993920000001e-08
35.4,-106.85,5.3940888000000004e-08
35.4,-106.8,4.849989408e-08
35.4,-106.75,2.7674020800000004e-08
35.4,-106.7,2.5797816e-08
35.4,-106.65,2.7204969599999998e-08
35.4,-106.6,2.021610672e-08
35.4,-106.55,1.7870850720000002e-08
35.4,-106.5,2.345256e-08
35.4,-106.45,2.25144576e-08
35.4,-106.4,1.529106912e-08
35.4,-106.35,7.2702936e-09
35.45,-108.35,5.6286144e-09
35.45,-108.3,2.29835088e-08
35.45,-108.25,4.690512e-08
35.45,-108.2,4.690512e-08
35.45,-108.15,6.5667168e-08
35.45,-108.1,8.710280784e-08
35.45,-108.05,9.427929120000001e-08
35.45,-108.0,1.182009024e-07
35.45,-107.95,1.31334336e-07
35.45,-107.9,1.31334336e-07
35.45,-107.85,1.6885843200000002e-07
35.45,-107.8,1.669822272e-07
35.45,-107.75,1.78239456e-07
35.45,-107.7,1.482201792e-07
35.45,-107.65,9.606168576e-08
35.45,-107.6,6.89505264e-08
35.45,-107.55,5.032919376e-08
35.45,-107.5,5.3471836800000005e-08
35.45,-107.45,7.36410384e-08
35.45,-107.4,7.612700976e-08
35.45,-107.35,5.1173485919999995e-08
35.45,-107.3,3.84621984e-08
35.45,-107.25,3.0957379200000006e-08
35.45,-107.2,3.930649056e-08
35.45,-107.15,4.8312273600000004e-08
35.45,-107.1,3.47097888e-08
35.45,-107.05,9.193403519999999e-08
35.45,-107.0,8.16149088e-08
35.45,-106.95,6.66052704e-08
35.45,-106.9,6.332191200000001e-08
35.45,-106.85,4.78432224e-08
35.45,-106.8,3.6632898720000003e-08
35.45,-106.75,2.4625188e-08
35.45,-106.7,3.1895481600000003e-08
35.45,-106.65,3.194238672e-08
35.45,-106.6,3.663289872e-08
35.45,-106.55,3.0957379200000006e-08
35.45,-106.5,3.89312496e-08
35.45,-106.45,3.56478912e-08
35.45,-106.4,1.43060616e-08
35.45,-106.35,1.172628e-09
35.5,-108.4,6.566716800000001e-09
35.5,-108.35,3.0957379200000006e-08
35.5,-108.3,5.1595632e-08
35.5,-108.25,4.3152710399999996e-08
35.5,-108.2,6.0976656e-08
35.5,-108.15,1.0122124896e-07
35.5,-108.1,1.130413392e-07
35.5,-108.05,1.275819264e-07
35.5,-108.0,1.31334336e-07
35.5,-107.95,1.36024848e-07
35.5,-107.9,1.73548944e-07
35.5,-107.85,1.78239456e-07
35.5,-107.8,1.82929968e-07
35.5,-107.75,1.50096384e-07
35.5,-107.7,1.0966417056000001e-07
35.5,-107.65,6.75433728e-08
35.5,-107.6,6.158642256e-08
35.5,-107.55,5.7036625920000004e-08
35.5,-107.5,5.375326752e-08
35.5,-107.45,6.988862880000001e-08
35.5,-107.4,7.575176880000001e-08
35.5,-107.35,4.929728112e-08
35.5,-107.3,4.315271040000001e-08
35.5,-107.25,4.85467992e-08
35.5,-107.2,7.69243968e-08
35.5,-107.15,7.2702936e-08
35.5,-107.1,1.31334336e-07
35.5,-107.05,1.2382951680000002e-07
35.5,-107.0,9.94388544e-08
35.5,-106.95,7.411008960000001e-08
35.5,-106.9,5.58170928e-08
35.5,-106.85,4.0150782720000005e-08
35.5,-106.8,3.2036196960000004e-08
35.5,-106.75,4.40908128e-08
35.5,-106.7,4.291818480000001e-08
35.5,-106.65,5.20646832e-08
35.5,-106.6,4.03384032e-08
35.5,-106.55,6.379096320000001e-08
35.5,-106.5,6.00385536e-08
35.5,-106.45,2.1107304000000003e-08
35.5,-106.4,6.0976656e-09
35.5,-104.9,7.9738704e-10
35.5,-104.8,7.9738704e-10
35.5,-104.75,3.1426430400000005e-09
35.5,-104.7,7.9738704e-10
35.5,-104.65,2.345256e-09
35.5,-104.6,2.345256e-09
35.55,-108.5,1.3602484800000002e-09
35.55,-108.45,6.566716800000001e-09
35.55,-108.4,2.29835088e-08
35.55,-108.35,6.0976656e-08
35.55,-108.3,4.12765056e-08
35.55,-108.25,7.973870400000001e-08
35.55,-108.2,9.986100048e-08
35.55,-108.15,1.1660612831999999e-07
35.55,-108.1,1.200771072e-07
35.55,-108.05,1.2195331200000003e-07
35.55,-108.0,1.50096384e-07
35.55,-107.95,1.6885843200000002e-07
35.55,-107.9,2.01692016e-07
35.55,-107.85,1.6416792000000002e-07
35.55,-107.8,1.538487936e-07
35.55,-107.75,1.0506746880000001e-07
35.55,-107.7,6.54326424e-08
35.55,-107.65,7.29374616e-08
35.55,-107.6,6.304048128e-08
35.55,-107.55,6.61362192e-08
35.55,-107.5,8.550803376000001e-08
35.55,-107.45,8.513279280000001e-08
35.55,-107.4,7.29374616e-08
35.55,-107.35,5.487899040000001e-08
35.55,-107.3,8.119276272e-08
35.55,-107.25,1.1022703200000002e-07
35.55,-107.2,1.186699536e-07
35.55,-107.15,1.50096384e-07
35.55,-107.1,1.6416792000000002e-07
35.55,-107.05,1.1116513439999999e-07
35.55,-107.0,6.379096320000001e-08
35.55,-106.95,5.81623488e-08
35.55,-106.9,4.798393776e-08
35.55,-106.85,4.50289152e-08
35.55,-106.8,5.6286144e-08
35.55,-106.75,6.07421304e-08
35.55,-106.7,7.035768e-08
35.55,-106.65,6.097665600000001e-08
35.55,-106.6,8.81816256e-08
35.55,-106.55,6.94195776e-08
35.55,-106.5,2.725187472e-08
35.55,-106.45,1.3133433600000002e-08
35.55,-106.4,6.0976656e-09
35.55,-106.15,2.345256e-09
35.55,-105.0,7.9738704e-10
35.55,-104.95,1.59477408e-09
35.55,-104.9,1.59477408e-09
35.55,-104.85,4.690512e-09
35.55,-104.8,4.690512e-09
35.55,-104.75,2.345256e-09
35.55,-104.7,6.0976656e-09
35.55,-104.65,3.94003008e-09
35.55,-104.6,1.59477408e-09
35.6,-109.2,3.94003008e-09
35.6,-109.15,7.973870400000001e-09
35.6,-109.1,6.0976656e-09
35.6,-109.05,6.0976656e-09
35.6,-109.0,1.97001504e-09
35.6,-108.5,7.973870400000001e-09
35.6,-108.45,2.43906624e-08
35.6,-108.4,5.6286144e-08
35.6,-108.35,4.64360688e-08
35.6,-108.3,8.9119728e-08
35.6,-108.25,1.0455151248e-07
35.6,-108.2,1.1191561632e-07
35.6,-108.15,1.1210323680000002e-07
35.6,-108.1,1.31334336e-07
35.6,-108.05,1.5947740800000002e-07
35.6,-108.0,1.82929968e-07
35.6,-107.95,2.1107304e-07
35.6,-107.9,1.702655856e-07
35.6,-107.85,1.5947740800000002e-07
35.6,-107.8,1.2655001376000002e-07
35.6,-107.75,6.913814688e-08
35.6,-107.7,7.92696528e-08
35.6,-107.65,6.70743216e-08
35.6,-107.6,1.0272221280000001e-07
35.6,-107.55,8.897901264000001e-08
35.6,-107.5,1.053019944e-07
35.6,-107.45,1.2340737072e-07
35.6,-107.4,9.479524752e-08
35.6,-107.35,1.14917544e-07
35.6,-107.3,1.1655922320000001e-07
35.6,-107.25,1.557249984e-07
35.6,-107.2,1.505654352e-07
35.6,-107.15,1.50096384e-07
35.6,-107.1,9.334118880000001e-08
35.6,-107.05,5.76932976e-08
35.6,-107.0,5.0188478400000006e-08
35.6,-106.95,4.601392272e-08
35.6,-106.9,5.06575296e-08
35.6,-106.85,7.19993592e-08
35.6,-106.8,7.181173872000001e-08
35.6,-106.75,7.78624992e-08
35.6,-106.7,9.667145232000001e-08
35.6,-106.65,1.013150592e-07
35.6,-106.6,7.504819199999999e-08
35.6,-106.55,2.7204969599999998e-08
35.6,-106.5,1.3133433600000002e-08
35.6,-106.45,4.690512e-09
35.6,-106.25,6.0976656e-09
35.6,-106.2,8.4429216e-09
35.6,-106.15,6.0976656e-09
35.6,-106.1,2.39216112e-09
35.6,-105.4,2.39216112e-09
35.6,-105.2,7.9738704e-10
35.6,-105.15,1.59477408e-09
35.6,-105.1,3.18954816e-09
35.6,-105.05,2.39216112e-09
35.6,-105.0,3.94003008e-09
35.6,-104.95,9.381024e-09
35.6,-104.9,8.9119728e-09
35.6,-104.85,7.035768e-09
35.6,-104.8,7.973870400000001e-09
35.6,-104.75,1.4071536e-08
